date;temperature;precipitation;snowfraction;sealevelpressure;winddirection;windspeed;relativehumidity;sunshinetime;totalcloudcover;lowclouds;midclouds;highclouds
1511600400;5.32;3.2;;1013.7;263;6.04;90;;100;100;100;85
1511604000;4.62;1.3;;1014.6;231;6.18;88;;100;100;100;16
1511607600;4.77;0.6;;1014.4;229;6.74;87;;100;100;100;
1511611200;5.51;;;1014.7;238;7.32;85;;100;100;100;
1511614800;6.14;;;1014.7;247;7.39;81;;100;100;100;
1511618400;6.69;0.9;;1014.4;260;7.1;79;;99;99;88;
1511622000;5.69;0.2;;1016.1;273;6.21;86;;100;100;100;
1511625600;5.62;;;1016.8;263;4.84;83;;100;100;100;
1511629200;4.93;;;1016.8;265;5.52;84;;67;67;;
1511632800;3.75;;;1018.3;263;6.95;78;;37;37;;
1511636400;3.37;;;1019.2;262;7.88;84;;100;100;1;
1511640000;2.99;;;1021.2;289;5.72;84;;98;98;71;
1511643600;2.16;;;1022.3;272;4.8;86;;100;100;93;
1511647200;2.54;;;1021.8;262;4.44;85;;100;100;100;
1511650800;2.43;0.9;;1023.3;266;4.21;87;;100;100;82;
1511654400;1.08;;1;1023.6;273;4.1;91;;100;100;83;
1511658000;2.42;;;1023.6;275;4.42;83;;97;97;4;
1511661600;0.91;;;1024.1;276;4.83;88;;100;100;;
1511665200;0.01;;;1026.2;275;4.52;91;;1;1;;
1511668800;-0.44;;;1025.2;265;4.52;91;;75;75;;
1511672400;-0.47;;;1026.6;262;4.54;90;;94;94;;
1511676000;-0.76;;;1026.9;250;4.05;89;;87;87;;
1511679600;0.22;;;1027.3;239;4.44;82;;100;100;;
1511683200;1.72;;;1027.7;246;5.82;77;;100;100;;
1511686800;2.09;;;1027.5;246;6.36;74;;100;100;;
1511690400;2.64;;;1026.8;250;6.48;68;7;83;83;;
1511694000;3.03;;;1026.4;256;6.6;65;26;53;53;;
1511697600;3.35;;;1026.9;264;6.44;63;26;53;53;;
1511701200;3.43;;;1027.2;270;6.6;64;9;80;80;3;
1511704800;3.46;;;1026.7;271;6.6;62;22;59;59;;
1511708400;3.55;;;1027.8;272;6.4;61;4;88;88;;
1511712000;2.78;;;1029.2;274;6.31;71;;100;100;;
1511715600;2.6;;;1028.3;266;5.91;74;;100;100;;
1511719200;1.85;;;1029.1;264;6.24;86;;100;100;;
1511722800;1.67;;;1029.3;257;6.36;88;;99;99;;
1511726400;1.23;;;1030.9;255;6.21;89;;77;77;;
1511730000;0.3;;;1031.3;253;6.17;92;;36;36;;
1511733600;-0.32;;;1030.2;250;7.12;92;;4;4;;
1511737200;-0.36;;;1031.5;251;7.21;91;;10;10;;
1511740800;-0.33;;;1031.4;250;7.12;91;;35;35;;
1511744400;1.4;;;1030.5;215;3.66;68;;100;100;;
1511748000;0.59;;;1030.7;219;5.26;68;;100;100;;
1511751600;0.54;;;1031.8;223;5.09;68;;99;99;;
1511755200;0.23;;;1030.2;231;4.9;75;;76;76;;
1511758800;0.36;;;1031.1;219;4.4;68;;88;88;2;1
1511762400;0.2;;;1030.8;221;4.75;68;;100;100;4;3
1511766000;-0.14;;;1030.7;218;4.92;69;;93;93;;3
1511769600;0.9;;;1030.1;226;5.16;64;;98;98;;
1511773200;2.67;;;1029.5;235;5.74;55;12;75;75;;
1511776800;4.04;;;1028.6;239;6.64;50;31;45;45;;
1511780400;4.99;;;1027.3;244;7.33;48;28;50;50;6;12
1511784000;5.69;;;1026.4;245;7.61;48;30;47;47;46;19
1511787600;6.13;;;1025.7;245;7.38;48;41;30;1;46;12
1511791200;6.19;;;1024.8;245;6.98;50;41;30;;76;20
1511794800;5.7;;;1024.6;242;6.22;53;41;30;;40;20
1511798400;4.31;;;1024.9;229;4.89;60;25;30;;41;16
1511802000;3.03;;;1023.4;214;5.05;65;;47;47;82;18
1511805600;2.39;;;1023.1;216;5.22;66;;38;38;47;18
1511809200;2.94;;;1022.4;229;5.03;64;;100;100;82;29
1511812800;3.35;;;1022;234;5.08;62;;94;94;72;17
1511816400;3.89;;;1020.9;243;5.5;57;;100;100;95;20
1511820000;3.95;;;1019.2;242;5.41;56;;100;100;100;26
1511823600;3.87;;;1019.3;241;5.82;55;;100;100;93;63
1511827200;3.6;;;1017.7;246;5.91;54;;100;100;99;98
1511830800;3.53;;;1017.7;201;2.47;65;;100;11;100;100
1511834400;3.28;;;1016.7;218;3.06;68;;30;;100;100
1511838000;3.03;;;1017.2;240;4.61;69;;30;;100;100
1511841600;2.54;;;1015.1;244;5.23;68;;100;;100;100
1511845200;2.42;;;1015.8;243;5.37;67;;100;;100;100
1511848800;2.23;;;1014.8;243;5.5;65;;30;;100;100
1511852400;2.17;;;1014.1;244;5.46;62;;30;;100;100
1511856000;3.64;;;1014.2;241;6.54;56;41;30;23;100;99
1511859600;4.52;;;1013.3;250;6.61;54;;100;100;100;97
1511863200;5.09;;;1012.2;252;6.1;53;;100;100;100;98
1511866800;5.97;;;1011;247;5.74;53;;100;100;100;100
1511870400;7.3;;;1010.1;249;6.2;50;;100;100;100;100
1511874000;7.82;;;1009.6;258;6.24;50;;100;100;100;97
1511877600;7.67;;;1009;266;5.32;52;;100;100;100;49
1511881200;7.1;;;1009;272;4.7;56;;100;100;100;22
1511884800;6.59;;;1009.4;277;6.95;53;;100;100;100;14
1511888400;5.05;;;1008.6;270;6;68;;100;100;100;3
